date,AverageTemperature,Year,CityGroup_North-East,CityGroup_North-West,CityGroup_South-East,CityGroup_South-West,season_Fall,season_Spring,season_Summer,season_Winter,climate_type_Cfa,month_sin,month_cos,lat_sin,lat_cos,long_sin,long_cos,AverageTemperatureUncertainty,Anomaly,AverageTemperatureChangeVsLastMonth
1902-06-01,25.459,0.3546511627906977,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,-0.36992272963332046,-0.7094282280580944,0.6108452296067772
1902-06-01,25.23,0.3546511627906977,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,-0.44312405169094926,-0.8219980988192581,0.6453599921783552
1902-07-01,27.433000000000003,0.3546511627906977,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,-0.2370045395813105,0.26093388933290346,0.8204288481137142
1902-07-01,27.3,0.3546511627906977,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,-0.38340718369656784,0.1955548814235797,0.860349537353129
1902-07-01,27.75,0.3546511627906977,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,-0.19269847623064051,0.4167620510415876,0.6366273414072325
1902-07-01,25.659,0.3546511627906977,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.1309284212872965,-0.6111139304500911,0.5971224926807274
1902-08-01,27.756,0.3546511627906977,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,-0.11949715417301181,0.41971147996982777,0.0020547187056811507
1902-08-01,27.288,0.3546511627906977,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,-0.13683430939718702,0.18965602356709926,-0.0054304105267096656
1902-08-01,27.352,0.3546511627906977,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,-0.15995051636275398,0.22111659880166046,-0.03412340591754113
1902-08-01,25.605,0.3546511627906977,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,-0.12912890707533137,-0.6376587908042514,-0.02289571206895343
1902-09-01,24.843000000000004,0.3546511627906977,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,-0.22544643609852705,0.6767060444695865,-1.0437841712644391
1902-09-01,26.129,0.3546511627906977,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,-0.48165106330022733,1.308866978089049,-0.677012838877304
1902-09-01,24.628,0.3546511627906977,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,-0.204256579713424,0.5710181745409808,-1.1065760887139389
1902-09-01,23.58,0.3546511627906977,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,-0.4912828162025469,0.05585125507504087,-0.8425173630157182
